masv,hocky,namhoc,dtbhk,sotchk
20521925,1,2021,7.31,20
20521926,2,2020,8.11,19
20521926,1,2021,8.21,20
20521927,2,2020,8.92,18
20521927,1,2021,8.88,22
20521928,2,2020,6.01,24
20521928,1,2021,7.14,21
20521929,1,2020,5.13,15
20521929,2,2020,5.01,19
20521929,3,2020,7.5,4
20521929,1,2021,7.04,17
20521930,2,2020,7.97,18
20521930,1,2021,8.18,23
20521932,2,2020,8.64,19
20521932,1,2021,9.03,24
20521933,1,2020,7.36,14
20521933,2,2020,7.58,19
20521933,1,2021,8.32,23
20521934,2,2020,7.08,21
20521934,1,2021,8.03,18
20521935,2,2020,7.48,10
20521935,3,2020,8.0,8
20521935,1,2021,8.44,16
20521936,1,2020,8.65,14
20521936,2,2020,7.93,18
20521936,1,2021,8.09,21
20521937,1,2020,5.88,15
20521937,2,2020,5.35,21
20521937,1,2021,5.48,16
20521938,2,2020,8.64,21
20521938,1,2021,8.65,21
20521939,2,2020,4.48,16
20521939,1,2021,5.58,23
20521940,2,2020,8.4,17
20521940,1,2021,8.37,20
20521941,2,2020,7.89,15
20521941,1,2021,8.19,18
20521942,2,2020,7.8,16
20521942,1,2021,8.59,16
20521943,2,2020,5.91,24
20521943,1,2021,8.15,21
20521944,1,2020,8.13,16
20521944,2,2020,7.58,18
20521944,1,2021,8.04,21
20521945,2,2020,4.54,19
20521945,1,2021,2.0,15
20521946,2,2020,8.84,17
20521946,1,2021,8.39,19
20521947,2,2020,8.51,20
20521947,1,2021,8.85,20
20521948,1,2020,8.28,16
20521948,2,2020,7.64,18
20521948,1,2021,7.72,21
20521949,1,2020,6.48,16
20521949,2,2020,7.43,16
20521949,1,2021,7.13,19
20521950,1,2020,7.24,20
20521950,2,2020,7.27,16
20521950,1,2021,7.13,21
20521951,2,2020,6.68,12
20521951,3,2020,7.2,8
20521951,1,2021,4.19,16
20521952,1,2020,8.57,16
20521952,2,2020,8.03,15
20521952,1,2021,7.93,16
20521954,1,2020,7.55,15
20521954,2,2020,8.82,24
20521954,1,2021,9.25,17
20521955,1,2021,8.89,21
20521956,1,2021,8.89,18
20521957,2,2020,8.13,19
20521957,1,2021,7.99,18
20521958,2,2020,6.9,14
20521958,3,2020,7.0,8
20521958,1,2021,6.88,16
20521959,2,2020,6.24,16
20521959,1,2021,7.2,22
20521960,2,2020,8.7,21
20521960,1,2021,8.49,21
20521961,1,2020,8.9,15
20521961,2,2020,8.38,19
20521961,1,2021,6.96,19
20521963,2,2020,8.3,18
20521963,1,2021,8.47,21
20521964,2,2020,8.97,20
20521964,1,2021,9.28,18
20521966,1,2020,0.49,15
20521967,2,2020,6.68,12
20521967,3,2020,7.3,8
20521967,1,2021,7.33,16
20521968,1,2020,6.41,19
20521968,2,2020,5.95,23
20521968,1,2021,7.14,18
20521969,1,2020,6.42,16
20521969,2,2020,7.28,16
20521969,1,2021,7.26,18
20521970,2,2020,3.2,22
20521970,1,2021,2.58,16
20521972,1,2020,8.47,15
20521972,2,2020,7.81,21
20521972,1,2021,7.82,18
20521973,2,2020,8.17,19
20521973,1,2021,8.49,18
20521974,2,2020,9.23,20
20521974,1,2021,9.09,19
20521975,2,2020,6.49,19
20521975,1,2021,7.42,23
20521976,2,2020,8.85,21
20521976,1,2021,8.8,21
20521977,1,2020,6.99,15
20521977,2,2020,5.92,20
20521977,1,2021,7.47,23
20521978,1,2020,7.53,15
20521978,2,2020,7.94,18
20521978,1,2021,8.84,19
20521979,2,2020,7.59,19
20521979,1,2021,8.17,17
20521980,2,2020,6.64,9
20521980,1,2021,4.54,14
20521981,2,2020,7.3,8
20521981,3,2020,7.65,8
20521981,1,2021,7.28,16
20521982,2,2020,7.08,21
20521982,1,2021,7.89,20
20521983,2,2020,8.19,20
20521983,1,2021,7.91,24
20521984,2,2020,4.3,3
20521984,3,2020,7.0,8
20521984,1,2021,7.36,16
20521985,1,2020,8.41,18
20521985,2,2020,9.28,19
20521985,1,2021,8.89,19
20521986,1,2020,7.41,15
20521986,2,2020,7.53,15
20521986,3,2020,6.6,4
20521986,1,2021,8.59,18
20521987,2,2020,7.79,18
20521987,1,2021,7.55,20
20521988,2,2020,8.06,20
20521988,1,2021,8.9,18
20521989,1,2020,6.55,20
20521989,2,2020,6.1,20
20521989,1,2021,7.48,20
20521990,2,2020,9.13,19
20521990,3,2020,7.3,4
20521990,1,2021,8.43,24
20521991,2,2020,6.53,16
20521991,1,2021,7.56,21
20521992,2,2020,0.99,21
20521992,1,2021,1.38,16
20521993,2,2020,8.94,18
20521993,1,2021,8.7,22
20521994,2,2020,5.63,12
20521994,3,2020,6.8,8
20521994,1,2021,7.34,14
20521995,1,2020,7.73,15
20521995,2,2020,7.55,19
20521995,1,2021,5.89,18
20521996,2,2020,5.31,18
20521996,1,2021,7.2,16
20521997,2,2020,5.61,19
20521997,1,2021,8.3,20
20521998,1,2020,7.98,14
20521998,2,2020,8.04,16
20521998,1,2021,8.15,18
20521999,2,2020,5.97,23
20521999,1,2021,7.9,21
20522000,2,2020,6.73,12
20522000,3,2020,7.8,8
20522000,1,2021,9.07,16
20522001,1,2020,8.52,12
20522001,2,2020,8.42,23
20522001,1,2021,8.12,23
20522002,2,2020,7.24,22
20522002,1,2021,7.76,18
20522003,2,2020,8.09,19
20522003,1,2021,8.76,21
20522004,2,2020,8.13,19
20522004,3,2020,7.6,4
20522004,1,2021,8.45,22
20522005,2,2020,7.17,15
20522005,1,2021,8.13,17
20522006,2,2020,6.2,7
20522006,3,2020,6.85,8
20522006,1,2021,6.44,16
20522007,1,2020,5.97,15
20522007,2,2020,5.51,21
20522007,1,2021,5.99,14
20522008,2,2020,7.63,16
20522008,1,2021,8.27,20
20522009,2,2020,7.97,26
20522009,1,2021,8.69,23
20522010,2,2020,8.49,15
20522010,1,2021,8.56,23
20522011,2,2020,8.79,20
20522011,1,2021,8.47,20
20522012,2,2020,8.71,21
20522012,1,2021,8.7,21
20522013,1,2021,7.03,16
20522014,2,2020,6.58,11
20522014,1,2021,6.74,22
20522015,2,2020,8.86,21
20522015,1,2021,8.85,21
20522016,1,2020,7.35,15
20522016,2,2020,7.73,18
20522016,1,2021,8.35,19
20522017,2,2020,7.89,16
20522017,1,2021,8.77,20
20522018,1,2020,8.29,16
20522018,2,2020,8.68,18
20522018,1,2021,7.83,20
20522019,2,2020,7.99,21
20522019,1,2021,8.02,18
20522020,2,2020,8.08,17
20522020,1,2021,9.21,16
20522021,1,2020,7.43,12
20522021,2,2020,7.81,20
20522021,1,2021,7.85,15
20522022,2,2020,2.7,9
20522022,3,2020,6.6,8
20522022,1,2021,7.25,13
20522023,2,2020,8.4,21
20522023,1,2021,8.3,16
20522024,2,2020,4.25,23
20522024,1,2021,5.38,15
20522025,1,2020,6.03,15
20522025,2,2020,7.31,21
20522025,1,2021,7.76,23
20522026,1,2020,6.23,15
20522026,2,2020,7.28,18
20522026,1,2021,8.11,19
20522027,2,2020,8.05,21
20522027,1,2021,8.04,23
20522028,1,2020,9.01,12
20522028,2,2020,8.71,19
20522028,1,2021,7.8,23
20522029,1,2020,7.32,16
20522029,2,2020,6.7,16
20522029,1,2021,6.66,19
20522030,1,2020,6.96,15
20522030,2,2020,6.81,18
20522030,1,2021,6.48,19
20522031,1,2020,6.81,14
20522031,2,2020,6.01,17
20522032,1,2020,6.56,15
20522032,2,2020,5.51,19
20522032,1,2021,7.0,17
20522033,2,2020,8.03,22
20522033,3,2020,6.8,4
20522033,1,2021,8.3,20
20522034,2,2020,7.7,26
20522034,1,2021,8.55,23
20522035,2,2020,6.32,19
20522035,1,2021,7.71,20
20522036,2,2020,7.38,18
20522036,1,2021,7.26,17
20522037,1,2020,7.06,14
20522037,2,2020,8.31,20
20522037,1,2021,7.48,18
20522038,1,2020,6.54,18
20522038,2,2020,7.61,20
20522038,1,2021,7.7,18
20522039,2,2020,8.08,19
20522039,1,2021,7.36,17
20522040,1,2020,6.38,14
20522040,2,2020,7.1,21
20522040,1,2021,8.37,21
20522041,2,2020,8.44,19
20522041,1,2021,8.38,23
20522042,1,2020,7.93,14
20522042,2,2020,7.85,19
20522042,1,2021,7.81,19
20522043,2,2020,8.56,20
20522043,1,2021,8.71,20
20522044,2,2020,9.02,25
20522044,1,2021,8.77,21
20522045,2,2020,7.46,16
20522045,1,2021,7.88,21
20522046,1,2020,8.31,18
20522046,2,2020,8.7,20
20522046,1,2021,7.92,18
20522048,1,2020,4.1,15
20522048,2,2020,4.84,19
20522048,1,2021,2.45,16
20522049,2,2020,7.56,20
20522049,1,2021,8.06,19
20522051,1,2020,7.53,16
20522051,2,2020,8.39,18
20522051,1,2021,7.88,22
20522052,1,2020,7.43,14
20522052,2,2020,7.46,19
20522052,1,2021,7.58,19
20522053,2,2020,6.93,16
20522053,1,2021,7.4,21
20522054,2,2020,3.33,16
20522055,2,2020,9.01,28
20522055,1,2021,8.59,21
20522056,1,2020,5.53,16
20522056,2,2020,4.94,17
20522056,1,2021,6.02,22
20522057,2,2020,8.72,19
20522057,3,2020,7.3,4
20522057,1,2021,7.63,23
20522058,2,2020,5.76,10
20522058,3,2020,6.35,8
20522058,1,2021,7.43,16
20522059,1,2020,7.16,16
20522059,2,2020,7.93,20
20522059,3,2020,7.3,4
20522059,1,2021,8.23,23
20522060,1,2020,5.19,20
20522060,2,2020,4.6,20
20522060,1,2021,4.56,20
20522061,1,2020,3.49,16
20522062,1,2020,8.67,14
20522062,2,2020,7.78,19
20522062,1,2021,8.12,27
20522063,2,2020,6.62,19
20522063,1,2021,7.12,22
20522065,2,2020,8.43,16
20522065,1,2021,8.92,18
20522066,2,2020,1.1,11
20522067,2,2020,5.31,14
20522067,1,2021,6.82,11
20522068,1,2020,8.21,14
20522068,2,2020,7.91,17
20522068,1,2021,7.32,21
20522069,2,2020,5.72,18
20522069,1,2021,7.15,19
20522070,2,2020,5.25,24
20522070,1,2021,7.59,24
20522071,2,2020,8.64,22
20522071,1,2021,8.51,20
20522072,2,2020,6.45,24
20522072,1,2021,6.52,23
20522073,2,2020,7.55,21
20522073,1,2021,7.92,23
20522074,2,2020,8.54,18
20522074,1,2021,8.03,18
20522075,1,2020,7.1,15
20522075,2,2020,6.96,19
20522075,1,2021,8.39,16
20522077,2,2020,0.44,18
20522077,1,2021,6.67,21
20522078,1,2020,7.71,16
20522078,2,2020,7.88,20
20522078,1,2021,8.19,24
20522079,1,2020,7.53,14
20522079,2,2020,7.79,21
20522079,1,2021,7.81,16
20522080,1,2020,8.31,15
20522080,2,2020,7.99,19
20522080,3,2020,6.6,4
20522080,1,2021,7.74,21
20522081,1,2020,8.67,12
20522081,2,2020,8.4,24
20522081,3,2020,6.1,4
20522081,1,2021,8.48,22
20522082,2,2020,8.45,16
20522082,1,2021,8.28,14
20522083,2,2020,8.54,21
20522083,1,2021,7.85,22
20522085,2,2020,8.44,19
20522085,1,2021,8.26,20
20522086,2,2020,6.14,21
20522086,1,2021,6.95,21
20522087,1,2020,7.89,12
20522087,2,2020,8.25,24
20522087,1,2021,8.51,22
20522088,1,2020,6.18,16
20522088,2,2020,7.0,20
20522088,1,2021,8.37,24
20522089,2,2020,6.94,21
20522089,1,2021,6.28,22
20522090,2,2020,8.63,21
20522090,1,2021,8.17,23
20522091,2,2020,7.63,18
20522091,1,2021,7.1,19
20522092,2,2020,7.08,25
20522092,1,2021,7.38,23
20522093,1,2020,7.46,14
20522093,2,2020,7.59,22
20522093,1,2021,8.36,16
20522094,2,2020,8.74,20
20522094,1,2021,9.62,18
20522095,1,2020,5.74,14
20522095,2,2020,2.38,24
20522096,2,2020,7.33,12
20522096,3,2020,8.6,8
20522096,1,2021,8.93,16
20522097,1,2020,6.88,16
20522097,2,2020,7.6,4
20522097,1,2021,7.78,22
20522098,1,2020,5.73,16
20522098,2,2020,6.74,18
20522098,1,2021,7.18,18
20522099,1,2020,7.91,20
20522099,2,2020,7.69,20
20522099,1,2021,8.04,21
20522100,2,2020,8.57,19
20522100,1,2021,8.18,17
20522101,1,2020,8.86,16
20522101,2,2020,8.52,20
20522101,1,2021,8.4,20
20522102,2,2020,7.59,24
20522102,1,2021,7.57,23
20522103,2,2020,8.01,18
20522103,1,2021,7.66,24
20522104,2,2020,6.88,19
20522104,1,2021,8.05,21
20522105,2,2020,3.7,3
20522105,3,2020,6.55,8
20522105,1,2021,7.36,16
20522106,2,2020,8.83,22
20522106,1,2021,9.49,18
20522107,2,2020,9.59,19
20522107,1,2021,9.08,20
20522108,2,2020,7.53,21
20522108,1,2021,8.27,23
20522109,2,2020,8.58,21
20522109,1,2021,8.98,21
20522110,2,2020,9.44,19
20522110,1,2021,9.14,22
20522111,2,2020,7.01,24
20522111,1,2021,7.07,23
20522113,2,2020,7.8,19
20522113,1,2021,7.92,20
20522114,2,2020,7.85,19
20522114,1,2021,7.3,21
20522115,2,2020,7.16,26
20522115,1,2021,7.35,22
20522116,1,2020,8.61,12
20522116,2,2020,8.43,21
20522116,1,2021,6.96,19
20522117,1,2020,7.97,16
20522117,2,2020,7.24,16
20522117,1,2021,7.15,22
20522118,2,2020,8.24,18
20522118,1,2021,8.82,24
20522119,2,2020,7.24,19
20522119,1,2021,7.89,15
20522120,1,2020,6.29,15
20522120,2,2020,5.9,17
20522120,1,2021,6.66,18
20522121,2,2020,4.87,25
20522121,1,2021,8.51,22
20522122,1,2020,8.86,16
20522122,2,2020,9.1,19
20522122,1,2021,8.74,25
20522123,2,2020,5.13,18
20522123,3,2020,6.4,4
20522123,1,2021,6.95,23
20522124,2,2020,6.67,19
20522124,1,2021,7.66,17
20522125,2,2020,8.85,23
20522125,1,2021,8.49,14
20522125,2,2021,7.4,19
20522126,2,2020,5.63,27
20522126,1,2021,5.66,16
20522127,2,2020,8.7,16
20522127,1,2021,7.41,18
20522128,2,2020,8.06,25
20522128,1,2021,7.95,22
20522129,2,2020,6.79,17
20522129,1,2021,7.91,19
20522130,2,2020,7.5,24
20522130,1,2021,7.3,23
20522131,1,2020,7.64,16
20522131,2,2020,7.06,20
20522131,3,2020,6.8,4
20522131,1,2021,7.57,23
20522132,2,2020,1.6,8
20522132,1,2021,6.43,19
20522133,2,2020,1.65,17
20522133,1,2021,4.82,23
20522134,2,2020,8.15,25
20522134,1,2021,8.23,23
20522135,1,2020,7.31,14
20522135,2,2020,7.83,16
20522135,3,2020,7.1,4
20522135,1,2021,8.3,22
20522136,2,2020,6.95,10
20522136,3,2020,7.15,8
20522136,1,2021,7.24,18
20522138,2,2020,8.11,16
20522138,1,2021,9.04,22
20522139,1,2020,7.33,14
20522139,2,2020,6.91,17
20522139,3,2020,6.3,4
20522139,1,2021,6.02,21
20522140,2,2020,4.25,22
20522140,1,2021,6.64,17
20522141,2,2020,9.52,19
20522141,1,2021,9.26,20
20522143,1,2020,8.56,16
20522143,2,2020,8.29,20
20522143,3,2020,6.8,4
20522143,1,2021,8.11,23
20522144,1,2020,6.54,14
20522144,2,2020,7.05,20
20522144,3,2020,6.3,4
20522144,1,2021,6.29,22
20522145,1,2020,8.22,14
20522145,2,2020,7.76,22
20522145,3,2020,7.0,4
20522145,1,2021,7.78,20
20522146,2,2020,7.49,19
20522146,1,2021,8.28,20
20522147,1,2020,7.65,16
20522147,2,2020,7.68,19
20522147,1,2021,8.0,23
20522148,2,2020,7.94,25
20522148,1,2021,8.36,26
20522149,2,2020,7.28,18
20522149,1,2021,8.6,21
20522150,2,2020,7.55,23
20522150,1,2021,8.13,14
20522151,1,2020,8.17,16
20522151,2,2020,7.3,18
20522151,3,2020,6.8,4
20522151,1,2021,6.86,20
20522152,2,2020,8.02,18
20522152,1,2021,8.23,22
20522153,2,2020,8.06,21
20522153,1,2021,7.98,23
20522154,2,2020,8.84,16
20522154,1,2021,8.69,18
20522155,1,2020,5.95,20
20522155,2,2020,7.14,20
20522155,1,2021,8.17,24
20522156,1,2020,6.19,16
20522156,2,2020,6.99,18
20522156,1,2021,7.0,19
20522157,2,2020,6.99,15
20522157,3,2020,0.0,4
20522157,1,2021,7.99,21
20522158,1,2020,7.54,20
20522158,2,2020,7.45,22
20522158,1,2021,8.4,23
20522159,1,2020,5.56,20
20522159,2,2020,6.34,24
20522159,1,2021,4.85,24
20522160,2,2020,7.64,22
20522160,1,2021,8.04,14
20522161,2,2020,8.48,21
20522161,1,2021,8.07,23
20522162,2,2020,4.18,18
20522162,1,2021,3.55,24
20522163,2,2020,6.49,24
20522163,1,2021,7.45,23
20522164,1,2020,7.05,14
20522164,2,2020,7.0,22
20522164,1,2021,7.3,16
20522165,2,2020,7.02,17
20522165,1,2021,6.0,12
20522166,2,2020,7.72,23
20522166,1,2021,8.62,23
20522168,2,2020,4.41,7
20522168,3,2020,1.9,8
20522168,1,2021,0.0,14
20522169,2,2020,6.99,25
20522169,1,2021,7.93,23
20522170,1,2020,4.37,15
20522170,2,2020,4.88,19
20522170,1,2021,6.81,22
20522171,2,2020,6.1,21
20522171,1,2021,6.74,18
20522172,2,2020,7.73,20
20522172,1,2021,8.28,20
20522173,1,2020,5.84,19
20522173,2,2020,5.17,20
20522173,1,2021,6.54,19
20522175,2,2020,7.38,19
20522175,3,2020,8.0,4
20522175,1,2021,7.17,21
20522176,2,2020,7.69,21
20522176,1,2021,8.4,23
20522177,1,2020,8.72,15
20522177,2,2020,9.29,18
20522177,1,2021,9.38,18
20522178,2,2020,8.72,19
20522178,1,2021,8.58,17
20522179,2,2020,8.03,19
20522179,3,2020,7.5,4
20522179,1,2021,8.14,21
20522180,1,2020,8.07,14
20522180,2,2020,7.7,19
20522180,1,2021,8.28,19
20522181,3,2020,7.75,8
20522181,1,2021,8.96,16
20522182,2,2020,8.01,23
20522182,1,2021,8.7,21
20522183,1,2020,8.51,14
20522183,1,2021,7.14,16
20522184,1,2020,5.75,15
20522184,2,2020,6.04,24
20522184,1,2021,5.97,23
20522185,2,2020,5.65,21
20522185,1,2021,6.28,18
20522186,2,2020,4.88,16
20522186,3,2020,3.68,16
20522186,1,2021,0.0,12
20522187,2,2020,8.5,16
20522187,3,2020,8.38,20
20522187,1,2021,7.76,20
19520007,1,2021,9.95,15
19520008,1,2021,8.38,21
19520017,2,2020,8.57,18
19520017,3,2020,7.8,4
19520017,1,2021,8.78,19
19520022,2,2020,8.27,21
19520022,1,2021,7.93,19
19520023,2,2020,8.55,19
19520023,1,2021,8.95,19
19520025,2,2020,8.83,21
19520025,1,2021,8.6,25
19520028,2,2020,8.44,15
19520028,1,2021,8.37,19
19520032,1,2021,9.03,17
19520036,2,2020,9.2,8
19520036,1,2021,9.11,22
19520039,2,2020,6.47,22
19520039,1,2021,7.3,20
19520040,2,2020,8.21,7
19520040,1,2021,8.57,20
19520052,2,2020,7.71,17
19520052,1,2021,8.2,16
19520053,2,2020,8.56,17
19520053,1,2021,8.96,17
19520056,1,2021,9.13,18
19520057,2,2020,8.54,18
19520057,1,2021,7.83,18
19520060,2,2020,8.3,12
19520060,1,2021,7.61,19
19520062,2,2020,7.46,18
19520062,1,2021,6.82,13
19520067,2,2020,8.06,15
19520067,1,2021,8.5,20
19520071,2,2020,8.45,16
19520071,1,2021,8.29,16
19520072,2,2020,7.36,20
19520072,1,2021,7.45,22
19520076,1,2021,7.88,17
19520077,1,2021,8.33,23
19520078,2,2020,5.54,21
19520078,1,2021,8.22,20
19520080,2,2020,8.72,15
19520080,1,2021,8.94,21
19520082,2,2020,7.71,18
19520082,1,2021,8.04,18
19520084,2,2020,8.97,22
19520084,1,2021,7.07,18
19520086,1,2021,8.39,20
19520087,1,2021,8.61,16
19520090,2,2020,8.58,20
19520090,1,2021,8.34,19
19520094,1,2021,8.57,18
19520097,1,2021,8.31,17
19520098,2,2020,7.93,16
19520098,1,2021,8.26,19
19520101,2,2020,7.42,19
19520101,1,2021,7.77,18
19520102,2,2020,8.65,14
19520102,1,2021,9.04,19
19520106,2,2020,8.41,19
19520106,1,2021,8.05,19
19520109,2,2020,8.8,24
19520109,1,2021,7.61,18
19520110,2,2020,7.59,16
19520110,1,2021,8.52,18
19520112,2,2020,8.94,18
19520112,1,2021,8.19,23
19520113,1,2021,9.07,18
19520117,1,2021,8.71,14
19520122,2,2020,7.64,15
19520122,1,2021,7.99,15
19520125,2,2020,9.33,24
19520125,1,2021,9.45,22
19520137,2,2020,7.56,20
19520137,1,2021,7.42,17
19520139,2,2020,7.38,22
19520139,1,2021,3.47,21
19520145,1,2021,8.95,24
19520146,2,2020,9.1,8
19520146,1,2021,8.02,21
19520147,1,2021,8.51,17
19520148,2,2020,8.32,22
19520148,1,2021,8.18,18
19520152,1,2021,8.3,17
19520153,2,2020,6.13,6
19520153,1,2021,6.48,5
19520154,2,2020,8.23,24
19520154,1,2021,7.77,23
19520155,2,2020,8.2,18
19520155,1,2021,8.36,18
19520156,2,2020,7.8,10
19520156,1,2021,7.72,21
19520158,2,2020,9.05,19
19520158,1,2021,8.69,14
19520162,2,2020,8.71,7
19520162,1,2021,7.63,18
19520164,2,2020,8.42,20
19520164,1,2021,8.42,22
19520165,2,2020,8.37,24
19520165,1,2021,8.55,22
19520166,2,2020,8.93,30
19520166,1,2021,8.1,22
19520171,2,2020,8.21,7
19520171,1,2021,8.6,20
19520174,2,2020,8.55,18
19520174,1,2021,8.61,21
19520177,2,2020,8.73,16
19520177,1,2021,8.32,16
19520178,2,2020,8.99,20
19520178,1,2021,8.59,25
19520182,1,2021,9.11,19
19520183,2,2020,8.76,17
19520183,1,2021,8.92,15
19520186,2,2020,8.63,23
19520186,1,2021,8.17,24
19520187,1,2021,8.31,19
19520188,2,2020,8.63,22
19520188,1,2021,9.18,21
19520191,2,2020,4.65,15
19520192,2,2020,7.15,8
19520192,1,2021,7.8,24
19520194,1,2021,8.31,18
19520195,2,2020,8.34,24
19520195,1,2021,8.37,23
19520197,1,2021,8.68,23
19520199,1,2021,8.57,20
19520200,2,2020,7.82,17
19520200,1,2021,7.59,19
19520203,2,2020,5.51,11
19520203,1,2021,8.32,25
19520205,1,2021,8.89,15
19520207,2,2020,7.93,21
19520207,1,2021,8.88,16
19520208,2,2020,9.19,22
19520208,1,2021,9.35,19
19520209,2,2020,8.6,24
19520209,3,2020,7.3,4
19520209,1,2021,8.45,21
19520211,2,2020,8.23,18
19520211,1,2021,7.61,17
19520214,1,2021,9.22,22
19520215,2,2020,9.36,18
19520215,1,2021,8.8,20
19520216,2,2020,8.17,19
19520216,1,2021,8.61,18
19520218,2,2020,9.11,22
19520218,1,2021,8.52,18
19520220,2,2020,8.71,18
19520220,1,2021,8.66,17
19520221,2,2020,6.14,18
19520221,1,2021,6.82,23
19520222,2,2020,8.99,7
19520222,1,2021,8.31,24
19520223,2,2020,9.2,6
19520223,1,2021,8.22,21
19520224,1,2021,8.48,17
19520225,2,2020,7.65,11
19520225,1,2021,7.8,18
19520227,2,2020,9.36,20
19520227,1,2021,9.15,16
19520228,2,2020,7.98,22
19520228,1,2021,7.92,19
19520230,2,2020,7.66,19
19520230,1,2021,7.89,16
19520233,2,2020,8.52,19
19520233,1,2021,7.89,24
19520235,2,2020,8.7,24
19520235,1,2021,8.4,24
19520240,2,2020,8.2,22
19520240,1,2021,8.66,19
19520241,2,2020,8.76,15
19520241,1,2021,8.24,19
19520242,1,2021,7.92,17
19520242,2,2021,8.17,14
19520244,2,2020,8.9,15
19520244,1,2021,9.6,17
19520250,2,2020,8.61,15
19520250,1,2021,8.62,19
19520253,2,2020,7.15,18
19520253,1,2021,8.73,19
19520254,1,2021,9.17,19
19520255,2,2020,7.94,18
19520255,1,2021,8.44,15
19520257,2,2020,8.76,22
19520257,1,2021,7.67,22
19520261,1,2021,9.26,17
19520262,2,2020,7.6,24
19520262,1,2021,8.75,20
19520265,2,2020,8.13,7
19520265,1,2021,7.73,24
19520266,1,2021,8.46,21
19520271,2,2020,8.21,17
19520271,1,2021,7.7,20
19520278,2,2020,7.82,19
19520278,1,2021,7.59,18
19520280,2,2020,8.69,18
19520280,1,2021,8.66,17
19520284,2,2020,7.96,17
19520284,1,2021,7.89,17
19520285,2,2020,8.43,25
19520285,1,2021,9.3,20
19520289,1,2021,8.28,20
19520290,2,2020,8.43,24
19520290,1,2021,8.46,14
19520292,2,2020,8.6,8
19520292,1,2021,7.43,15
19520294,2,2020,8.8,18
19520294,1,2021,8.32,17
19520296,1,2021,8.31,23
19520299,2,2020,7.52,18
19520299,1,2021,8.16,17
19520305,1,2021,8.38,20
19520307,2,2020,8.45,8
19520307,1,2021,8.73,24
19520314,2,2020,4.86,16
19520314,1,2021,7.2,11
19520317,2,2020,8.7,18
19520317,1,2021,8.82,18
19520321,2,2020,8.22,21
19520321,1,2021,8.54,14
19520324,1,2021,7.35,15
19520325,2,2020,9.06,18
19520325,1,2021,8.5,20
19520331,2,2020,7.65,19
19520331,1,2021,8.78,19
19520333,2,2020,8.55,17
19520333,1,2021,8.09,20
19520334,2,2020,7.7,17
19520334,1,2021,8.0,19
19520345,1,2021,9.48,18
19520353,2,2020,8.99,20
19520353,1,2021,7.06,16
19520354,2,2020,9.55,22
19520354,1,2021,9.55,22
19520355,2,2020,8.7,19
19520355,1,2021,9.08,19
19520356,2,2020,0.0,8
19520356,1,2021,6.21,20
19520358,2,2020,7.11,18
19520358,1,2021,8.73,18
19520359,2,2020,8.83,20
19520359,1,2021,9.1,16
19520360,2,2020,7.75,15
19520360,1,2021,7.9,18
19520361,2,2020,6.32,19
19520361,1,2021,7.06,20
19520363,2,2020,6.88,12
19520363,1,2021,6.19,18
19520364,2,2020,8.52,23
19520364,1,2021,8.11,20
19520365,2,2020,7.9,20
19520365,1,2021,8.19,20
19520367,2,2020,7.3,22
19520367,1,2021,7.75,20
19520368,2,2020,8.75,20
19520368,1,2021,6.81,23
19520369,2,2020,8.17,15
19520369,1,2021,8.94,16
19520370,2,2020,8.59,20
19520370,1,2021,8.31,16
19520377,2,2020,7.23,20
19520377,1,2021,7.95,16
19520379,1,2021,8.61,16
19520384,2,2020,4.03,19
19520384,1,2021,7.11,10
19520387,2,2020,6.33,9
19520387,1,2021,4.99,18
19520391,2,2020,8.13,20
19520391,1,2021,8.51,16
19520396,1,2021,7.99,18
19520397,2,2020,8.35,20
19520397,1,2021,8.17,20
19520398,2,2020,7.97,20
19520398,1,2021,8.19,18
19520401,2,2020,7.38,18
19520401,1,2021,6.61,14
19520402,2,2020,8.35,24
19520402,1,2021,8.16,24
19520405,2,2020,7.76,17
19520405,1,2021,7.91,22
19520406,2,2020,7.75,21
19520406,1,2021,6.81,19
19520408,2,2020,8.69,20
19520408,1,2021,8.01,16
19520415,2,2020,8.11,18
19520415,1,2021,8.45,21
19520416,2,2020,8.16,17
19520416,1,2021,7.6,21
19520417,2,2020,8.64,18
19520417,3,2020,7.4,6
19520417,1,2021,7.54,20
19520421,2,2020,6.97,21
19520421,1,2021,7.4,18
19520424,2,2020,7.58,14
19520424,1,2021,7.54,14
19520429,2,2020,9.04,17
19520429,1,2021,8.63,17
19520430,2,2020,7.81,19
19520430,1,2021,8.29,19
19520436,2,2020,7.67,22
19520436,1,2021,8.06,22
19520437,1,2021,7.38,17
19520440,2,2020,8.45,15
19520440,1,2021,8.55,19
19520441,2,2020,7.65,6
19520441,3,2020,6.8,4
19520441,1,2021,7.73,23
19520447,2,2020,8.95,15
19520447,1,2021,8.65,15
19520448,2,2020,8.42,20
19520448,1,2021,8.89,20
19520449,2,2020,8.16,18
19520449,1,2021,8.75,20
19520455,2,2020,4.14,20
19520457,2,2020,8.64,22
19520457,1,2021,8.5,19
19520459,2,2020,7.64,17
19520459,1,2021,7.55,15
19520461,2,2020,8.53,15
19520461,1,2021,7.98,16
19520464,2,2020,9.18,22
19520464,1,2021,8.98,25
19520467,2,2020,8.21,18
19520467,1,2021,8.35,21
19520470,2,2020,7.45,22
19520470,1,2021,8.07,21
